event_id,stratum_id,date,case,case_label,tmax_anomaly_c,heatwave_indicator
HRF-0161,HRF-0161,2025-03-19,1,Event day,4.949,0.0
HRF-0161,HRF-0161,2025-03-05,0,Matched control day,-1.8710000000000004,0.0
HRF-0161,HRF-0161,2025-03-12,0,Matched control day,-8.961,0.0
HRF-0161,HRF-0161,2025-03-26,0,Matched control day,-6.651,0.0
HRF-0191,HRF-0191,2025-12-22,1,Event day,-4.153000000000001,0.0
HRF-0191,HRF-0191,2025-12-01,0,Matched control day,-6.583000000000001,0.0
HRF-0191,HRF-0191,2025-12-08,0,Matched control day,-10.803,0.0
HRF-0191,HRF-0191,2025-12-15,0,Matched control day,-9.753,0.0
HRF-0191,HRF-0191,2025-12-29,0,Matched control day,2.3169999999999997,0.0
HRF-0231,HRF-0231,2026-08-04,1,Event day,-2.789999999999999,0.0
HRF-0231,HRF-0231,2026-08-11,0,Matched control day,-0.5599999999999987,0.0
HRF-0231,HRF-0231,2026-08-18,0,Matched control day,-1.4499999999999993,0.0
HRF-0231,HRF-0231,2026-08-25,0,Matched control day,-2.710000000000001,0.0
HRF-0232,HRF-0232,2026-08-04,1,Event day,-2.789999999999999,0.0
HRF-0232,HRF-0232,2026-08-11,0,Matched control day,-0.5599999999999987,0.0
HRF-0232,HRF-0232,2026-08-18,0,Matched control day,-1.4499999999999993,0.0
HRF-0232,HRF-0232,2026-08-25,0,Matched control day,-2.710000000000001,0.0
HRF-0233,HRF-0233,2026-08-04,1,Event day,-2.789999999999999,0.0
HRF-0233,HRF-0233,2026-08-11,0,Matched control day,-0.5599999999999987,0.0
HRF-0233,HRF-0233,2026-08-18,0,Matched control day,-1.4499999999999993,0.0
HRF-0233,HRF-0233,2026-08-25,0,Matched control day,-2.710000000000001,0.0
HRF-0234,HRF-0234,2026-08-05,1,Event day,-0.4100000000000001,0.0
HRF-0234,HRF-0234,2026-08-12,0,Matched control day,-3.6999999999999993,0.0
HRF-0234,HRF-0234,2026-08-19,0,Matched control day,-1.5,0.0
HRF-0234,HRF-0234,2026-08-26,0,Matched control day,-3.3999999999999986,0.0
HRF-0162,HRF-0162,2025-03-20,1,Event day,-5.840000000000001,0.0
HRF-0162,HRF-0162,2025-03-06,0,Matched control day,-2.33,0.0
HRF-0162,HRF-0162,2025-03-13,0,Matched control day,-5.080000000000001,0.0
HRF-0162,HRF-0162,2025-03-27,0,Matched control day,-2.5200000000000014,0.0
HRF-0163,HRF-0163,2025-03-21,1,Event day,3.1880000000000006,0.0
HRF-0163,HRF-0163,2025-03-07,0,Matched control day,0.677999999999999,0.0
HRF-0163,HRF-0163,2025-03-14,0,Matched control day,-6.682,0.0
HRF-0163,HRF-0163,2025-03-28,0,Matched control day,0.2279999999999997,0.0
HRF-0164,HRF-0164,2025-05-06,1,Event day,-6.631,0.0
HRF-0164,HRF-0164,2025-05-13,0,Matched control day,0.2889999999999979,0.0
HRF-0164,HRF-0164,2025-05-20,0,Matched control day,-1.3810000000000002,0.0
HRF-0164,HRF-0164,2025-05-27,0,Matched control day,-4.440999999999999,0.0
HRF-0173,HRF-0173,2025-07-11,1,Event day,3.578999999999997,0.0
HRF-0173,HRF-0173,2025-07-04,0,Matched control day,-0.5610000000000035,0.0
HRF-0173,HRF-0173,2025-07-18,0,Matched control day,2.7489999999999988,0.0
HRF-0173,HRF-0173,2025-07-25,0,Matched control day,0.3989999999999973,0.0
HRF-0210,HRF-0210,2026-03-24,1,Event day,-2.022,0.0
HRF-0210,HRF-0210,2026-03-03,0,Matched control day,0.0280000000000004,0.0
HRF-0210,HRF-0210,2026-03-10,0,Matched control day,-2.622,0.0
HRF-0210,HRF-0210,2026-03-17,0,Matched control day,-0.5820000000000007,0.0
HRF-0210,HRF-0210,2026-03-31,0,Matched control day,1.958,0.0
HRF-0217,HRF-0217,2026-05-11,1,Event day,-9.121,0.0
HRF-0217,HRF-0217,2026-05-04,0,Matched control day,-5.111000000000001,0.0
HRF-0217,HRF-0217,2026-05-18,0,Matched control day,-7.181000000000001,0.0
HRF-0217,HRF-0217,2026-05-25,0,Matched control day,7.018999999999998,0.0
HRF-0224,HRF-0224,2026-06-28,1,Event day,1.817,0.0
HRF-0224,HRF-0224,2026-06-07,0,Matched control day,-4.152999999999999,0.0
HRF-0224,HRF-0224,2026-06-14,0,Matched control day,-4.503,0.0
HRF-0224,HRF-0224,2026-06-21,0,Matched control day,3.507000000000001,0.0
HRF-0165,HRF-0165,2025-05-17,1,Event day,-6.442,0.0
HRF-0165,HRF-0165,2025-05-03,0,Matched control day,-15.172,0.0
HRF-0165,HRF-0165,2025-05-10,0,Matched control day,-3.7319999999999993,0.0
HRF-0165,HRF-0165,2025-05-24,0,Matched control day,-11.882,0.0
HRF-0165,HRF-0165,2025-05-31,0,Matched control day,-11.622,0.0
HRF-0166,HRF-0166,2025-05-20,1,Event day,-1.6320000000000014,0.0
HRF-0166,HRF-0166,2025-05-06,0,Matched control day,-6.292,0.0
HRF-0166,HRF-0166,2025-05-13,0,Matched control day,0.3780000000000001,0.0
HRF-0166,HRF-0166,2025-05-27,0,Matched control day,-4.442,0.0
HRF-0167,HRF-0167,2025-05-23,1,Event day,-3.121000000000002,0.0
HRF-0167,HRF-0167,2025-05-02,0,Matched control day,-2.901,0.0
HRF-0167,HRF-0167,2025-05-09,0,Matched control day,-0.4310000000000009,0.0
HRF-0167,HRF-0167,2025-05-16,0,Matched control day,-0.8910000000000018,0.0
HRF-0167,HRF-0167,2025-05-30,0,Matched control day,-2.461000000000002,0.0
HRF-0170,HRF-0170,2025-07-01,1,Event day,-1.42,0.0
HRF-0170,HRF-0170,2025-07-08,0,Matched control day,-0.9299999999999996,0.0
HRF-0170,HRF-0170,2025-07-15,0,Matched control day,-0.9500000000000012,0.0
HRF-0170,HRF-0170,2025-07-22,0,Matched control day,-2.950000000000001,0.0
HRF-0170,HRF-0170,2025-07-29,0,Matched control day,-0.2699999999999996,0.0
HRF-0206,HRF-0206,2026-03-12,1,Event day,-2.9399999999999977,0.0
HRF-0206,HRF-0206,2026-03-05,0,Matched control day,-2.59,0.0
HRF-0206,HRF-0206,2026-03-19,0,Matched control day,-1.2300000000000004,0.0
HRF-0206,HRF-0206,2026-03-26,0,Matched control day,-4.84,0.0
HRF-0218,HRF-0218,2026-05-22,1,Event day,-1.7910000000000004,0.0
HRF-0218,HRF-0218,2026-05-01,0,Matched control day,-1.711000000000002,0.0
HRF-0218,HRF-0218,2026-05-08,0,Matched control day,-0.6110000000000007,0.0
HRF-0218,HRF-0218,2026-05-15,0,Matched control day,-2.811,0.0
HRF-0218,HRF-0218,2026-05-29,0,Matched control day,-3.221,0.0
HRF-0168,HRF-0168,2025-06-06,1,Event day,-5.411000000000001,0.0
HRF-0168,HRF-0168,2025-06-13,0,Matched control day,3.608999999999998,0.0
HRF-0168,HRF-0168,2025-06-20,0,Matched control day,0.3689999999999962,0.0
HRF-0168,HRF-0168,2025-06-27,0,Matched control day,-0.4310000000000045,0.0
HRF-0171,HRF-0171,2025-07-07,1,Event day,-1.2809999999999988,0.0
HRF-0171,HRF-0171,2025-07-14,0,Matched control day,-3.990999999999993,0.0
HRF-0171,HRF-0171,2025-07-21,0,Matched control day,-2.280999999999999,0.0
HRF-0171,HRF-0171,2025-07-28,0,Matched control day,0.1290000000000049,1.0
HRF-0172,HRF-0172,2025-07-10,1,Event day,-2.9120000000000026,0.0
HRF-0172,HRF-0172,2025-07-03,0,Matched control day,4.867999999999999,0.0
HRF-0172,HRF-0172,2025-07-17,0,Matched control day,4.677999999999997,0.0
HRF-0172,HRF-0172,2025-07-24,0,Matched control day,-6.192,0.0
HRF-0172,HRF-0172,2025-07-31,0,Matched control day,-6.812000000000001,0.0
HRF-0174,HRF-0174,2025-07-12,1,Event day,3.2379999999999995,1.0
HRF-0174,HRF-0174,2025-07-05,0,Matched control day,-5.032000000000004,0.0
HRF-0174,HRF-0174,2025-07-19,0,Matched control day,-2.0919999999999987,0.0
HRF-0174,HRF-0174,2025-07-26,0,Matched control day,-1.142000000000003,0.0
HRF-0175,HRF-0175,2025-08-17,1,Event day,-2.271000000000001,0.0
HRF-0175,HRF-0175,2025-08-03,0,Matched control day,-0.1810000000000009,0.0
HRF-0175,HRF-0175,2025-08-10,0,Matched control day,-1.0010000000000012,0.0
HRF-0175,HRF-0175,2025-08-24,0,Matched control day,0.448999999999998,0.0
HRF-0175,HRF-0175,2025-08-31,0,Matched control day,-1.0210000000000008,0.0
HRF-0200,HRF-0200,2026-02-24,1,Event day,-3.599000000000001,0.0
HRF-0200,HRF-0200,2026-02-03,0,Matched control day,-5.889000000000001,0.0
HRF-0200,HRF-0200,2026-02-10,0,Matched control day,-4.7890000000000015,0.0
HRF-0200,HRF-0200,2026-02-17,0,Matched control day,-4.139000000000001,0.0
HRF-0176,HRF-0176,2025-09-07,1,Event day,-2.7010000000000005,0.0
HRF-0176,HRF-0176,2025-09-14,0,Matched control day,-1.331000000000003,0.0
HRF-0176,HRF-0176,2025-09-21,0,Matched control day,-1.7910000000000004,0.0
HRF-0176,HRF-0176,2025-09-28,0,Matched control day,-4.771000000000001,0.0
HRF-0198,HRF-0198,2026-02-09,1,Event day,-4.549,0.0
HRF-0198,HRF-0198,2026-02-02,0,Matched control day,-4.219000000000001,0.0
HRF-0198,HRF-0198,2026-02-16,0,Matched control day,-1.7389999999999972,0.0
HRF-0198,HRF-0198,2026-02-23,0,Matched control day,-1.198999999999998,0.0
HRF-0177,HRF-0177,2025-09-16,1,Event day,-2.091000000000001,0.0
HRF-0177,HRF-0177,2025-09-02,0,Matched control day,0.318999999999999,0.0
HRF-0177,HRF-0177,2025-09-09,0,Matched control day,-1.0310000000000024,0.0
HRF-0177,HRF-0177,2025-09-23,0,Matched control day,-0.211000000000002,0.0
HRF-0177,HRF-0177,2025-09-30,0,Matched control day,-0.4610000000000021,0.0
HRF-0178,HRF-0178,2025-10-10,1,Event day,-1.6750000000000007,0.0
HRF-0178,HRF-0178,2025-10-03,0,Matched control day,-4.685000000000002,0.0
HRF-0178,HRF-0178,2025-10-17,0,Matched control day,-3.9150000000000023,0.0
HRF-0178,HRF-0178,2025-10-24,0,Matched control day,-7.765000000000002,0.0
HRF-0178,HRF-0178,2025-10-31,0,Matched control day,-4.105000000000004,0.0
HRF-0179,HRF-0179,2025-10-11,1,Event day,-3.0219999999999985,0.0
HRF-0179,HRF-0179,2025-10-04,0,Matched control day,-1.1119999999999983,0.0
HRF-0179,HRF-0179,2025-10-18,0,Matched control day,0.2780000000000022,0.0
HRF-0179,HRF-0179,2025-10-25,0,Matched control day,-5.521999999999999,0.0
HRF-0180,HRF-0180,2025-10-13,1,Event day,-1.991999999999999,0.0
HRF-0180,HRF-0180,2025-10-06,0,Matched control day,-0.411999999999999,0.0
HRF-0180,HRF-0180,2025-10-20,0,Matched control day,-4.112,0.0
HRF-0180,HRF-0180,2025-10-27,0,Matched control day,-6.272,0.0
HRF-0181,HRF-0181,2025-10-18,1,Event day,1.005999999999997,1.0
HRF-0181,HRF-0181,2025-10-04,0,Matched control day,0.2259999999999991,1.0
HRF-0181,HRF-0181,2025-10-11,0,Matched control day,0.5459999999999958,1.0
HRF-0181,HRF-0181,2025-10-25,0,Matched control day,-2.804000000000002,0.0
HRF-0182,HRF-0182,2025-10-21,1,Event day,-0.7200000000000024,0.0
HRF-0182,HRF-0182,2025-10-07,0,Matched control day,-0.3900000000000005,0.0
HRF-0182,HRF-0182,2025-10-14,0,Matched control day,-0.990000000000002,0.0
HRF-0182,HRF-0182,2025-10-28,0,Matched control day,-0.6500000000000021,0.0
HRF-0183,HRF-0183,2025-11-04,1,Event day,-6.231000000000002,0.0
HRF-0183,HRF-0183,2025-11-11,0,Matched control day,-4.961000000000002,0.0
HRF-0183,HRF-0183,2025-11-18,0,Matched control day,-9.481000000000002,0.0
HRF-0183,HRF-0183,2025-11-25,0,Matched control day,-7.281000000000002,0.0
HRF-0184,HRF-0184,2025-11-11,1,Event day,-1.4420000000000002,0.0
HRF-0184,HRF-0184,2025-11-04,0,Matched control day,-0.8119999999999976,0.0
HRF-0184,HRF-0184,2025-11-18,0,Matched control day,-4.241999999999997,0.0
HRF-0184,HRF-0184,2025-11-25,0,Matched control day,-4.642,0.0
HRF-0185,HRF-0185,2025-11-17,1,Event day,0.5960000000000001,0.0
HRF-0185,HRF-0185,2025-11-03,0,Matched control day,-0.9140000000000016,0.0
HRF-0185,HRF-0185,2025-11-10,0,Matched control day,-3.9040000000000017,0.0
HRF-0185,HRF-0185,2025-11-24,0,Matched control day,-12.514,0.0
HRF-0186,HRF-0186,2025-11-26,1,Event day,-5.09,0.0
HRF-0186,HRF-0186,2025-11-05,0,Matched control day,-2.039999999999999,0.0
HRF-0186,HRF-0186,2025-11-12,0,Matched control day,-2.6099999999999994,0.0
HRF-0186,HRF-0186,2025-11-19,0,Matched control day,-9.73,0.0
HRF-0187,HRF-0187,2025-11-27,1,Event day,-8.630999999999998,0.0
HRF-0187,HRF-0187,2025-11-06,0,Matched control day,-3.5409999999999986,0.0
HRF-0187,HRF-0187,2025-11-13,0,Matched control day,-4.620999999999999,0.0
HRF-0187,HRF-0187,2025-11-20,0,Matched control day,-5.920999999999999,0.0
HRF-0189,HRF-0189,2025-12-09,1,Event day,-1.643000000000001,0.0
HRF-0189,HRF-0189,2025-12-02,0,Matched control day,1.6870000000000012,0.0
HRF-0189,HRF-0189,2025-12-16,0,Matched control day,-1.643000000000001,0.0
HRF-0189,HRF-0189,2025-12-23,0,Matched control day,-2.213000000000001,0.0
HRF-0189,HRF-0189,2025-12-30,0,Matched control day,-1.583000000000002,0.0
HRF-0190,HRF-0190,2025-12-10,1,Event day,-0.0219999999999984,0.0
HRF-0190,HRF-0190,2025-12-03,0,Matched control day,-2.831999999999997,0.0
HRF-0190,HRF-0190,2025-12-17,0,Matched control day,-3.442,0.0
HRF-0190,HRF-0190,2025-12-24,0,Matched control day,0.7680000000000007,0.0
HRF-0190,HRF-0190,2025-12-31,0,Matched control day,0.0980000000000025,0.0
HRF-0193,HRF-0193,2025-12-27,1,Event day,-7.831,0.0
HRF-0193,HRF-0193,2025-12-06,0,Matched control day,-15.391000000000002,0.0
HRF-0193,HRF-0193,2025-12-13,0,Matched control day,-20.181,0.0
HRF-0193,HRF-0193,2025-12-20,0,Matched control day,-13.661,0.0
HRF-0221,HRF-0221,2026-06-09,1,Event day,2.7189999999999976,0.0
HRF-0221,HRF-0221,2026-06-02,0,Matched control day,1.068999999999999,0.0
HRF-0221,HRF-0221,2026-06-16,0,Matched control day,-3.421000000000003,0.0
HRF-0221,HRF-0221,2026-06-23,0,Matched control day,-8.761000000000003,0.0
HRF-0221,HRF-0221,2026-06-30,0,Matched control day,-2.9810000000000016,0.0
HRF-0235,HRF-0235,2026-08-09,1,Event day,-7.511000000000003,0.0
HRF-0235,HRF-0235,2026-08-02,0,Matched control day,-0.8810000000000002,0.0
HRF-0235,HRF-0235,2026-08-16,0,Matched control day,-6.861000000000001,0.0
HRF-0235,HRF-0235,2026-08-23,0,Matched control day,-6.091000000000001,0.0
HRF-0194,HRF-0194,2026-01-09,1,Event day,-3.362000000000001,0.0
HRF-0194,HRF-0194,2026-01-02,0,Matched control day,-7.312,0.0
HRF-0194,HRF-0194,2026-01-16,0,Matched control day,0.5379999999999994,0.0
HRF-0194,HRF-0194,2026-01-23,0,Matched control day,-5.032,0.0
HRF-0194,HRF-0194,2026-01-30,0,Matched control day,-4.062000000000001,0.0
HRF-0195,HRF-0195,2026-01-17,1,Event day,-1.5710000000000015,0.0
HRF-0195,HRF-0195,2026-01-03,0,Matched control day,-3.6110000000000007,0.0
HRF-0195,HRF-0195,2026-01-10,0,Matched control day,-4.291,0.0
HRF-0195,HRF-0195,2026-01-24,0,Matched control day,-3.2609999999999992,0.0
HRF-0195,HRF-0195,2026-01-31,0,Matched control day,-5.5710000000000015,0.0
HRF-0196,HRF-0196,2026-01-17,1,Event day,-1.7420000000000009,0.0
HRF-0196,HRF-0196,2026-01-03,0,Matched control day,-4.212,0.0
HRF-0196,HRF-0196,2026-01-10,0,Matched control day,-4.541999999999998,0.0
HRF-0196,HRF-0196,2026-01-24,0,Matched control day,-5.082000000000001,0.0
HRF-0196,HRF-0196,2026-01-31,0,Matched control day,-2.041999999999998,0.0
HRF-0197,HRF-0197,2026-01-24,1,Event day,-14.162,0.0
HRF-0197,HRF-0197,2026-01-03,0,Matched control day,-9.652,0.0
HRF-0197,HRF-0197,2026-01-10,0,Matched control day,-1.982,0.0
HRF-0197,HRF-0197,2026-01-17,0,Matched control day,-3.462,0.0
HRF-0197,HRF-0197,2026-01-31,0,Matched control day,-13.612,0.0
HRF-0229,HRF-0229,2026-07-17,1,Event day,-0.9010000000000034,0.0
HRF-0229,HRF-0229,2026-07-03,0,Matched control day,2.9689999999999976,0.0
HRF-0229,HRF-0229,2026-07-10,0,Matched control day,-1.8210000000000013,0.0
HRF-0229,HRF-0229,2026-07-24,0,Matched control day,-4.081000000000003,0.0
HRF-0229,HRF-0229,2026-07-31,0,Matched control day,-1.8710000000000024,0.0
HRF-0199,HRF-0199,2026-02-12,1,Event day,-1.4529999999999994,0.0
HRF-0199,HRF-0199,2026-02-05,0,Matched control day,-1.623000000000001,0.0
HRF-0199,HRF-0199,2026-02-19,0,Matched control day,-1.1930000000000014,0.0
HRF-0199,HRF-0199,2026-02-26,0,Matched control day,-0.9430000000000014,0.0
HRF-0201,HRF-0201,2026-02-28,1,Event day,1.7270000000000003,0.0
HRF-0201,HRF-0201,2026-02-07,0,Matched control day,-3.753,0.0
HRF-0201,HRF-0201,2026-02-14,0,Matched control day,2.9570000000000007,0.0
HRF-0201,HRF-0201,2026-02-21,0,Matched control day,0.3470000000000013,0.0
HRF-0202,HRF-0202,2026-02-28,1,Event day,0.9609999999999976,0.0
HRF-0202,HRF-0202,2026-02-07,0,Matched control day,-12.959000000000003,0.0
HRF-0202,HRF-0202,2026-02-14,0,Matched control day,-6.319000000000003,0.0
HRF-0202,HRF-0202,2026-02-21,0,Matched control day,-5.479000000000003,0.0
HRF-0204,HRF-0204,2026-03-08,1,Event day,-7.307000000000002,0.0
HRF-0204,HRF-0204,2026-03-01,0,Matched control day,-6.117000000000001,0.0
HRF-0204,HRF-0204,2026-03-15,0,Matched control day,-6.167000000000002,0.0
HRF-0204,HRF-0204,2026-03-22,0,Matched control day,-2.9170000000000016,0.0
HRF-0204,HRF-0204,2026-03-29,0,Matched control day,-4.567,0.0
HRF-0207,HRF-0207,2026-03-14,1,Event day,-11.035000000000002,0.0
HRF-0207,HRF-0207,2026-03-07,0,Matched control day,3.1149999999999984,0.0
HRF-0207,HRF-0207,2026-03-21,0,Matched control day,-6.075000000000001,0.0
HRF-0207,HRF-0207,2026-03-28,0,Matched control day,-11.085,0.0
HRF-0208,HRF-0208,2026-03-17,1,Event day,-7.022000000000001,0.0
HRF-0208,HRF-0208,2026-03-03,0,Matched control day,-12.792000000000002,0.0
HRF-0208,HRF-0208,2026-03-10,0,Matched control day,4.488,0.0
HRF-0208,HRF-0208,2026-03-24,0,Matched control day,-5.672000000000001,0.0
HRF-0208,HRF-0208,2026-03-31,0,Matched control day,6.378,0.0
HRF-0209,HRF-0209,2026-03-18,1,Event day,-3.261000000000003,0.0
HRF-0209,HRF-0209,2026-03-04,0,Matched control day,-2.320999999999998,0.0
HRF-0209,HRF-0209,2026-03-11,0,Matched control day,-0.4410000000000025,0.0
HRF-0209,HRF-0209,2026-03-25,0,Matched control day,-2.7010000000000005,0.0
HRF-0216,HRF-0216,2026-05-03,1,Event day,-4.030999999999999,0.0
HRF-0216,HRF-0216,2026-05-10,0,Matched control day,-7.741,0.0
HRF-0216,HRF-0216,2026-05-17,0,Matched control day,-2.561,0.0
HRF-0216,HRF-0216,2026-05-24,0,Matched control day,-0.0609999999999999,0.0
HRF-0216,HRF-0216,2026-05-31,0,Matched control day,-9.451,0.0
HRF-0211,HRF-0211,2026-03-28,1,Event day,-1.3039999999999985,0.0
HRF-0211,HRF-0211,2026-03-07,0,Matched control day,-11.904,0.0
HRF-0211,HRF-0211,2026-03-14,0,Matched control day,-14.694,0.0
HRF-0211,HRF-0211,2026-03-21,0,Matched control day,-4.574,0.0
HRF-0212,HRF-0212,2026-03-30,1,Event day,1.9180000000000028,0.0
HRF-0212,HRF-0212,2026-03-02,0,Matched control day,-12.922,0.0
HRF-0212,HRF-0212,2026-03-09,0,Matched control day,0.718,0.0
HRF-0212,HRF-0212,2026-03-16,0,Matched control day,-1.962,0.0
HRF-0212,HRF-0212,2026-03-23,0,Matched control day,-11.432,0.0
HRF-0213,HRF-0213,2026-04-10,1,Event day,-9.831,0.0
HRF-0213,HRF-0213,2026-04-03,0,Matched control day,-8.551,0.0
HRF-0213,HRF-0213,2026-04-17,0,Matched control day,-0.3210000000000015,0.0
HRF-0213,HRF-0213,2026-04-24,0,Matched control day,-2.681000000000001,0.0
HRF-0214,HRF-0214,2026-04-27,1,Event day,-4.533000000000001,0.0
HRF-0214,HRF-0214,2026-04-06,0,Matched control day,-7.8530000000000015,0.0
HRF-0214,HRF-0214,2026-04-13,0,Matched control day,-8.093000000000002,0.0
HRF-0214,HRF-0214,2026-04-20,0,Matched control day,-13.263000000000002,0.0
HRF-0238,HRF-0238,2026-08-17,1,Event day,-10.787000000000004,0.0
HRF-0238,HRF-0238,2026-08-03,0,Matched control day,1.9129999999999967,0.0
HRF-0238,HRF-0238,2026-08-10,0,Matched control day,-0.3270000000000017,0.0
HRF-0238,HRF-0238,2026-08-24,0,Matched control day,-8.027000000000005,0.0
HRF-0215,HRF-0215,2026-04-30,1,Event day,0.3069999999999986,0.0
HRF-0215,HRF-0215,2026-04-02,0,Matched control day,-6.143000000000001,0.0
HRF-0215,HRF-0215,2026-04-09,0,Matched control day,-7.053000000000001,0.0
HRF-0215,HRF-0215,2026-04-16,0,Matched control day,2.666999999999998,0.0
HRF-0215,HRF-0215,2026-04-23,0,Matched control day,-0.5530000000000008,0.0
HRF-0219,HRF-0219,2026-05-29,1,Event day,2.3290000000000006,0.0
HRF-0219,HRF-0219,2026-05-01,0,Matched control day,-3.431000000000001,0.0
HRF-0219,HRF-0219,2026-05-08,0,Matched control day,-2.751000000000001,0.0
HRF-0219,HRF-0219,2026-05-15,0,Matched control day,-9.651,0.0
HRF-0219,HRF-0219,2026-05-22,0,Matched control day,-5.780999999999999,0.0
HRF-0220,HRF-0220,2026-06-08,1,Event day,-1.349999999999998,0.0
HRF-0220,HRF-0220,2026-06-01,0,Matched control day,-1.16,0.0
HRF-0220,HRF-0220,2026-06-15,0,Matched control day,-1.1899999999999975,0.0
HRF-0220,HRF-0220,2026-06-22,0,Matched control day,-0.259999999999998,0.0
HRF-0220,HRF-0220,2026-06-29,0,Matched control day,-0.1099999999999994,0.0
HRF-0222,HRF-0222,2026-06-18,1,Event day,-1.091000000000001,0.0
HRF-0222,HRF-0222,2026-06-04,0,Matched control day,-3.2609999999999992,0.0
HRF-0222,HRF-0222,2026-06-11,0,Matched control day,2.7390000000000043,1.0
HRF-0222,HRF-0222,2026-06-25,0,Matched control day,-2.9309999999999974,0.0
HRF-0223,HRF-0223,2026-06-26,1,Event day,-7.084000000000003,0.0
HRF-0223,HRF-0223,2026-06-05,0,Matched control day,-4.044000000000004,0.0
HRF-0223,HRF-0223,2026-06-12,0,Matched control day,-2.8740000000000023,0.0
HRF-0223,HRF-0223,2026-06-19,0,Matched control day,-4.974000000000004,0.0
HRF-0225,HRF-0225,2026-07-01,1,Event day,-3.361000000000004,0.0
HRF-0225,HRF-0225,2026-07-08,0,Matched control day,-1.341000000000001,0.0
HRF-0225,HRF-0225,2026-07-15,0,Matched control day,0.958999999999996,0.0
HRF-0225,HRF-0225,2026-07-22,0,Matched control day,-5.841000000000001,0.0
HRF-0225,HRF-0225,2026-07-29,0,Matched control day,5.358999999999995,0.0
HRF-0226,HRF-0226,2026-07-14,1,Event day,2.548999999999996,0.0
HRF-0226,HRF-0226,2026-07-07,0,Matched control day,-1.5110000000000028,0.0
HRF-0226,HRF-0226,2026-07-21,0,Matched control day,-3.301000000000002,0.0
HRF-0226,HRF-0226,2026-07-28,0,Matched control day,0.8789999999999978,0.0
HRF-0227,HRF-0227,2026-07-16,1,Event day,-2.923000000000002,0.0
HRF-0227,HRF-0227,2026-07-02,0,Matched control day,-0.4930000000000021,0.0
HRF-0227,HRF-0227,2026-07-09,0,Matched control day,-2.9730000000000025,0.0
HRF-0227,HRF-0227,2026-07-23,0,Matched control day,0.3569999999999993,0.0
HRF-0227,HRF-0227,2026-07-30,0,Matched control day,-1.3030000000000008,0.0
HRF-0228,HRF-0228,2026-07-17,1,Event day,-3.463000000000001,0.0
HRF-0228,HRF-0228,2026-07-03,0,Matched control day,3.016999999999996,0.0
HRF-0228,HRF-0228,2026-07-10,0,Matched control day,-2.503,0.0
HRF-0228,HRF-0228,2026-07-24,0,Matched control day,-2.8830000000000027,0.0
HRF-0228,HRF-0228,2026-07-31,0,Matched control day,-4.4730000000000025,0.0
HRF-0230,HRF-0230,2026-07-30,1,Event day,-1.1409999999999982,0.0
HRF-0230,HRF-0230,2026-07-02,0,Matched control day,-3.0909999999999997,0.0
HRF-0230,HRF-0230,2026-07-09,0,Matched control day,-2.481,0.0
HRF-0230,HRF-0230,2026-07-16,0,Matched control day,-1.230999999999998,0.0
HRF-0230,HRF-0230,2026-07-23,0,Matched control day,-2.6210000000000004,0.0
HRF-0236,HRF-0236,2026-08-14,1,Event day,0.9140000000000016,0.0
HRF-0236,HRF-0236,2026-08-07,0,Matched control day,-9.676000000000002,0.0
HRF-0236,HRF-0236,2026-08-21,0,Matched control day,-6.266000000000002,0.0
HRF-0236,HRF-0236,2026-08-28,0,Matched control day,-6.236000000000001,0.0
HRF-0237,HRF-0237,2026-08-14,1,Event day,0.9140000000000016,0.0
HRF-0237,HRF-0237,2026-08-07,0,Matched control day,-9.676000000000002,0.0
HRF-0237,HRF-0237,2026-08-21,0,Matched control day,-6.266000000000002,0.0
HRF-0237,HRF-0237,2026-08-28,0,Matched control day,-6.236000000000001,0.0
HRF-0239,HRF-0239,2026-08-23,1,Event day,-6.613,0.0
HRF-0239,HRF-0239,2026-08-02,0,Matched control day,-6.332999999999998,0.0
HRF-0239,HRF-0239,2026-08-09,0,Matched control day,-1.3230000000000004,0.0
HRF-0239,HRF-0239,2026-08-16,0,Matched control day,-7.163,0.0
