event_id,stratum_id,date,case,latitude,longitude,tmax_c,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,tmax_percentile_0_100,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,dewpoint_c,precipitation_mm,wind_speed_ms,weather_status,era5_sampling_radius_km
HRF-0080,HRF-0080,2016-06-08,0.0,48.8646,2.3984,23.12325439453128,24.9350524902344,23.634667968750023,21.205606079101585,26.13461990356448,27.410081481933616,29.18932037353517,-4.286827087402344,67.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.042300160725915,0.5313903093338013,2.543328212874857,completed,
HRF-0080,HRF-0080,2016-06-15,0.0,48.8646,2.3984,18.833673095703148,18.68918762207033,17.404687500000023,18.028375244140648,26.13461990356448,27.410081481933616,29.18932037353517,-8.576408386230469,27.111111111111114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.961885070800804,9.954810142403405,1.8980064941649448,completed,
HRF-0080,HRF-0080,2016-06-22,0.0,48.8646,2.3984,27.534844970703148,21.5331970214844,15.88959655761721,19.535562133789085,26.13461990356448,27.410081481933616,29.18932037353517,0.1247634887695312,90.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57722180684408,0.7251828907897107,2.0311077756326807,completed,
HRF-0080,HRF-0080,2016-06-29,0.0,48.8646,2.3984,21.431329345703148,20.218377685546898,19.883096313476585,19.14960632324221,26.13461990356448,27.410081481933616,29.18932037353517,-5.978752136230469,52.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.291902160644554,0.0031644306091038,3.2467593344074515,completed,
HRF-0081,HRF-0081,2016-07-20,1.0,25.07725,55.30927,43.33489379882815,43.834939575195335,44.3826843261719,45.90973815917971,44.85742950439455,45.24094238281252,45.743535614013695,-1.906048583984372,59.78494623655914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.00875562032064,0.0004410743699168,1.5794331918117752,completed,
HRF-0081,HRF-0081,2016-07-06,0.0,25.07725,55.30927,41.537393188476585,43.75757751464846,44.85842285156252,44.07241210937502,44.85742950439455,45.24094238281252,45.743535614013695,-3.703549194335935,30.53763440860215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86210149129232,0.0008583068797918,2.5406225329029515,completed,
HRF-0081,HRF-0081,2016-07-13,0.0,25.07725,55.30927,42.33826599121096,42.32537231445315,43.85036621093752,42.64821777343752,44.85742950439455,45.24094238281252,45.743535614013695,-2.90267639160156,44.3010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26006660461428,2.405289478701889e-05,1.6422537480625752,completed,
HRF-0081,HRF-0081,2016-07-27,0.0,25.07725,55.30927,42.11733398437502,42.9049011230469,43.66840515136721,45.24146423339846,44.85742950439455,45.24094238281252,45.743535614013695,-3.123608398437497,40.64516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.49322408040365,0.0,5.2078066575726325,completed,
HRF-0082,HRF-0082,2016-08-19,1.0,51.5053,-0.2269,18.993951416015648,22.726434326171898,23.411477661132835,21.508203125000023,23.936079406738305,25.33419189453128,27.564953613281272,-6.340240478515625,20.967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25053749084475,2.787628769869599,3.4112051635819163,completed,
HRF-0082,HRF-0082,2016-08-05,0.0,51.5053,-0.2269,22.26136169433596,20.69800720214846,21.64180908203128,19.75812683105471,23.936079406738305,25.33419189453128,27.564953613281272,-3.0728302001953125,71.3978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.312932586669945,0.2478539942671886,2.799342092982485,completed,
HRF-0082,HRF-0082,2016-08-12,0.0,51.5053,-0.2269,24.01325378417971,19.926309204101585,18.10187683105471,18.48206481933596,23.936079406738305,25.33419189453128,27.564953613281272,-1.3209381103515625,85.59139784946237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54327290852865,0.0048100948220053,3.843925215964041,completed,
