event_id,stratum_id,date,case,latitude,longitude,tmax_c,dewpoint_c,precipitation_mm,wind_speed_ms,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,weather_status,weather_source,power_api_version,power_time_standard,power_provisional
HRF-0107,HRF-0107,2019-03-21,0,34.7986,114.30742,13.39,-6.26,0.0,6.99,23.72,24.8,24.37,22.2365,23.771,25.739499999999996,-10.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0107,HRF-0107,2019-03-28,0,34.7986,114.30742,17.73,0.05,0.0,5.36,26.65,27.17,25.53,22.2365,23.771,25.739499999999996,-6.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0110,HRF-0110,2019-05-29,1,34.67345,112.43684,29.15,9.37,0.63,2.73,23.95,29.67,38.52,33.616499999999995,34.482,35.85449999999999,-5.332000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0110,HRF-0110,2019-05-01,0,34.67345,112.43684,24.91,0.47,0.14,1.95,26.42,24.79,17.32,33.616499999999995,34.482,35.85449999999999,-9.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0110,HRF-0110,2019-05-08,0,34.67345,112.43684,24.3,4.6,0.0,3.52,19.16,20.55,26.64,33.616499999999995,34.482,35.85449999999999,-10.181999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0110,HRF-0110,2019-05-15,0,34.67345,112.43684,29.21,12.53,0.01,2.06,30.36,26.62,30.53,33.616499999999995,34.482,35.85449999999999,-5.2719999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0110,HRF-0110,2019-05-22,0,34.67345,112.43684,36.81,0.29,0.0,3.9,33.22,28.65,27.89,33.616499999999995,34.482,35.85449999999999,2.328000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0111,HRF-0111,2019-06-07,1,52.229,20.9847,27.12,15.53,0.65,2.95,26.84,26.84,27.96,26.9115,28.091,29.3,-0.9710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0111,HRF-0111,2019-06-14,0,52.229,20.9847,29.49,18.0,3.69,3.64,33.1,32.08,31.81,26.9115,28.091,29.3,1.3989999999999974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0111,HRF-0111,2019-06-21,0,52.229,20.9847,26.48,17.83,5.74,1.76,26.06,24.74,26.81,26.9115,28.091,29.3,-1.6110000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0111,HRF-0111,2019-06-28,0,52.229,20.9847,23.03,9.09,0.03,5.65,26.21,35.29,31.75,26.9115,28.091,29.3,-5.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0112,HRF-0112,2019-06-10,1,40.7616,-73.9825,20.21,15.86,12.34,3.34,21.95,24.6,25.94,28.86,29.761000000000003,30.73,-9.551000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0112,HRF-0112,2019-06-03,0,40.7616,-73.9825,19.37,8.91,1.04,3.35,24.86,24.53,25.0,28.86,29.761000000000003,30.73,-10.391000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0112,HRF-0112,2019-06-17,0,40.7616,-73.9825,24.25,18.47,6.45,1.65,24.5,24.19,20.7,28.86,29.761000000000003,30.73,-5.511000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0112,HRF-0112,2019-06-24,0,40.7616,-73.9825,26.21,17.47,0.07,1.96,25.95,24.33,23.27,28.86,29.761000000000003,30.73,-3.551000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0113,HRF-0113,2019-08-14,1,52.22977,21.01178,19.47,11.11,3.04,3.16,24.57,32.68,29.37,29.813,30.871000000000002,32.561,-11.401000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0113,HRF-0113,2019-08-07,0,52.22977,21.01178,28.71,14.89,1.17,3.1,28.64,24.92,24.93,29.813,30.871000000000002,32.561,-2.1610000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0113,HRF-0113,2019-08-21,0,52.22977,21.01178,20.42,14.27,6.62,4.27,28.45,31.44,29.04,29.813,30.871000000000002,32.561,-10.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0113,HRF-0113,2019-08-28,0,52.22977,21.01178,32.59,13.72,0.03,4.67,32.59,31.9,29.43,29.813,30.871000000000002,32.561,1.7190000000000012,1.0,1.0,1.0,1.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0114,HRF-0114,2019-11-14,1,48.8566,2.3522,7.53,2.71,5.15,4.32,8.92,7.15,9.6,13.993,14.893,16.262999999999998,-7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0114,HRF-0114,2019-11-07,0,48.8566,2.3522,10.32,5.48,7.64,6.44,11.94,11.67,13.96,13.993,14.893,16.262999999999998,-4.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0114,HRF-0114,2019-11-21,0,48.8566,2.3522,7.73,3.54,0.48,4.66,6.04,8.41,6.55,13.993,14.893,16.262999999999998,-7.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0114,HRF-0114,2019-11-28,0,48.8566,2.3522,12.01,8.07,1.05,7.63,12.17,12.45,11.14,13.993,14.893,16.262999999999998,-2.883000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0115,HRF-0115,2019-11-16,1,53.578,-2.429,8.18,5.59,2.05,2.9,8.14,5.45,6.03,11.6915,12.253,13.21,-4.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0115,HRF-0115,2019-11-02,0,53.578,-2.429,11.51,7.35,2.16,3.87,12.67,9.66,9.39,11.6915,12.253,13.21,-0.7430000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0115,HRF-0115,2019-11-09,0,53.578,-2.429,3.93,1.9,5.32,5.05,6.87,6.57,5.5,11.6915,12.253,13.21,-8.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0115,HRF-0115,2019-11-23,0,53.578,-2.429,8.05,6.78,6.31,5.71,7.26,4.94,6.16,11.6915,12.253,13.21,-4.202999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0115,HRF-0115,2019-11-30,0,53.578,-2.429,2.81,0.37,0.16,4.14,3.95,7.51,8.28,11.6915,12.253,13.21,-9.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0116,HRF-0116,2019-11-27,1,-33.9005,151.2073,21.46,7.95,0.0,3.89,28.99,24.6,21.14,25.913,27.596,29.270999999999997,-6.135999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0116,HRF-0116,2019-11-06,0,-33.9005,151.2073,26.69,8.03,0.0,2.83,18.08,22.55,27.2,25.913,27.596,29.270999999999997,-0.9059999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0116,HRF-0116,2019-11-13,0,-33.9005,151.2073,21.69,5.58,0.0,3.68,29.4,23.95,22.37,25.913,27.596,29.270999999999997,-5.905999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0116,HRF-0116,2019-11-20,0,-33.9005,151.2073,21.31,14.82,0.0,4.0,31.05,24.49,20.29,25.913,27.596,29.270999999999997,-6.286000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0117,HRF-0117,2019-12-06,1,48.99923,21.2355,-1.4,-5.94,0.29,5.13,-0.87,0.14,1.35,2.8564999999999996,3.591,4.684999999999996,-4.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0117,HRF-0117,2019-12-13,0,48.99923,21.2355,0.87,-0.2,7.66,3.89,1.6,1.15,2.41,2.8564999999999996,3.591,4.684999999999996,-2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0117,HRF-0117,2019-12-20,0,48.99923,21.2355,4.79,2.63,0.17,3.47,5.13,4.91,3.13,2.8564999999999996,3.591,4.684999999999996,1.1989999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0117,HRF-0117,2019-12-27,0,48.99923,21.2355,2.11,-1.81,1.61,3.34,3.13,4.2,2.66,2.8564999999999996,3.591,4.684999999999996,-1.4810000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0119,HRF-0119,2020-07-13,1,9.0579,7.4951,27.63,22.17,2.2,2.91,26.2,27.25,27.52,29.35,29.701999999999998,30.4955,-2.071999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0119,HRF-0119,2020-07-06,0,9.0579,7.4951,29.06,22.19,1.15,2.0,26.83,27.64,29.7,29.35,29.701999999999998,30.4955,-0.6419999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0119,HRF-0119,2020-07-20,0,9.0579,7.4951,26.29,21.89,12.21,2.67,27.11,25.78,26.81,29.35,29.701999999999998,30.4955,-3.411999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0119,HRF-0119,2020-07-27,0,9.0579,7.4951,26.6,22.08,14.47,2.27,28.26,27.06,25.79,29.35,29.701999999999998,30.4955,-3.1019999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0120,HRF-0120,2020-07-27,1,39.91987,32.85427,34.9,10.52,0.0,3.42,34.38,30.85,29.81,33.53,34.432,35.661,0.4679999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0120,HRF-0120,2020-07-06,0,39.91987,32.85427,32.13,10.77,0.0,3.33,32.98,33.15,31.59,33.53,34.432,35.661,-2.3019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0120,HRF-0120,2020-07-13,0,39.91987,32.85427,29.91,9.21,0.0,4.23,31.66,29.86,27.8,33.53,34.432,35.661,-4.522000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0120,HRF-0120,2020-07-20,0,39.91987,32.85427,36.98,10.35,0.0,3.91,35.5,31.33,29.62,33.53,34.432,35.661,2.5479999999999947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0122,HRF-0122,2020-08-29,1,40.4168,-3.7038,23.23,5.18,0.0,7.0,33.22,37.05,37.07,36.0265,36.553,37.2955,-13.322999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0122,HRF-0122,2020-08-01,0,40.4168,-3.7038,38.31,2.06,0.0,3.42,38.51,39.0,37.74,36.0265,36.553,37.2955,1.757000000000005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0122,HRF-0122,2020-08-08,0,40.4168,-3.7038,36.89,9.72,0.02,2.29,38.48,38.39,36.47,36.0265,36.553,37.2955,0.3370000000000033,1.0,1.0,1.0,1.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0122,HRF-0122,2020-08-15,0,40.4168,-3.7038,29.77,3.86,0.0,3.87,32.06,30.14,27.89,36.0265,36.553,37.2955,-6.782999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0122,HRF-0122,2020-08-22,0,40.4168,-3.7038,33.16,5.54,0.0,2.61,32.3,33.11,32.95,36.0265,36.553,37.2955,-3.3930000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0123,HRF-0123,2020-10-08,1,36.5,127.75,18.97,9.33,0.0,5.08,19.0,17.5,16.46,22.18,23.141000000000002,24.3175,-4.171000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0123,HRF-0123,2020-10-01,0,36.5,127.75,22.48,14.69,0.02,2.27,22.89,20.92,22.46,22.18,23.141000000000002,24.3175,-0.6610000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0123,HRF-0123,2020-10-15,0,36.5,127.75,15.94,2.81,0.0,2.52,16.86,16.07,20.54,22.18,23.141000000000002,24.3175,-7.201000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0123,HRF-0123,2020-10-22,0,36.5,127.75,17.44,8.47,0.32,3.48,16.01,19.16,18.81,22.18,23.141000000000002,24.3175,-5.7010000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0123,HRF-0123,2020-10-29,0,36.5,127.75,14.16,2.16,0.0,2.68,16.82,18.0,16.94,22.18,23.141000000000002,24.3175,-8.981000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0124,HRF-0124,2020-11-12,1,-3.6896,-40.3482,37.11,20.39,0.13,4.78,36.42,38.41,38.38,38.48,38.641,38.8705,-1.5309999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0124,HRF-0124,2020-11-05,0,-3.6896,-40.3482,36.52,19.91,0.1,4.53,34.36,33.41,39.19,38.48,38.641,38.8705,-2.120999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0124,HRF-0124,2020-11-19,0,-3.6896,-40.3482,37.3,20.27,0.33,5.29,37.41,37.89,38.84,38.48,38.641,38.8705,-1.341000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0124,HRF-0124,2020-11-26,0,-3.6896,-40.3482,36.83,18.48,0.0,5.81,36.36,37.41,35.89,38.48,38.641,38.8705,-1.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0125,HRF-0125,2020-11-18,1,-37.8136,144.9631,26.41,9.64,0.0,2.17,19.0,24.4,27.44,26.2475,27.761000000000003,29.950999999999997,-1.3510000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0125,HRF-0125,2020-11-04,0,-37.8136,144.9631,19.89,12.22,48.17,5.27,25.91,25.66,16.92,26.2475,27.761000000000003,29.950999999999997,-7.871000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0125,HRF-0125,2020-11-11,0,-37.8136,144.9631,24.64,15.54,12.59,7.07,27.93,25.29,19.21,26.2475,27.761000000000003,29.950999999999997,-3.121000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0125,HRF-0125,2020-11-25,0,-37.8136,144.9631,27.89,13.91,0.0,2.8,19.16,19.11,24.48,26.2475,27.761000000000003,29.950999999999997,0.12899999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0156,HRF-0156,2025-01-23,1,-37.8136,144.9631,20.1,11.38,1.42,4.35,22.31,33.32,32.89,32.156499999999994,33.685,35.6755,-13.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0156,HRF-0156,2025-01-02,0,-37.8136,144.9631,20.04,8.7,0.0,5.88,22.53,24.34,27.9,32.156499999999994,33.685,35.6755,-13.645000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0156,HRF-0156,2025-01-09,0,-37.8136,144.9631,30.09,12.15,0.01,3.76,29.21,25.55,22.88,32.156499999999994,33.685,35.6755,-3.5950000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0156,HRF-0156,2025-01-16,0,-37.8136,144.9631,20.6,10.37,0.58,6.04,22.26,25.68,26.31,32.156499999999994,33.685,35.6755,-13.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0156,HRF-0156,2025-01-30,0,-37.8136,144.9631,21.43,10.55,0.0,4.94,21.2,22.5,37.07,32.156499999999994,33.685,35.6755,-12.255000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0126,HRF-0126,2021-03-09,1,38.04139,114.47861,18.23,2.65,0.0,2.7,12.52,8.88,4.66,21.636499999999998,23.173000000000002,25.372999999999998,-4.943000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0126,HRF-0126,2021-03-02,0,38.04139,114.47861,14.85,-3.87,0.0,2.9,5.17,8.37,13.87,21.636499999999998,23.173000000000002,25.372999999999998,-8.323000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0126,HRF-0126,2021-03-16,0,38.04139,114.47861,14.12,-8.0,0.02,2.65,18.13,15.98,16.6,21.636499999999998,23.173000000000002,25.372999999999998,-9.053000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0126,HRF-0126,2021-03-23,0,38.04139,114.47861,25.95,-2.3,0.0,3.55,20.26,12.22,15.06,21.636499999999998,23.173000000000002,25.372999999999998,2.7769999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0126,HRF-0126,2021-03-30,0,38.04139,114.47861,22.51,4.85,0.02,3.01,19.77,22.03,23.05,21.636499999999998,23.173000000000002,25.372999999999998,-0.6630000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0128,HRF-0128,2021-08-29,1,45.4376,9.1805,25.87,10.45,0.07,1.44,24.31,24.62,28.53,32.13,32.878,33.8665,-7.007999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0128,HRF-0128,2021-08-01,0,45.4376,9.1805,25.86,17.46,12.51,2.14,29.5,29.08,29.23,32.13,32.878,33.8665,-7.018000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0128,HRF-0128,2021-08-08,0,45.4376,9.1805,28.23,18.02,2.95,1.52,27.91,28.29,27.74,32.13,32.878,33.8665,-4.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0128,HRF-0128,2021-08-15,0,45.4376,9.1805,33.69,19.4,0.17,1.19,33.89,32.91,32.84,32.13,32.878,33.8665,0.8119999999999976,1.0,1.0,1.0,1.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0128,HRF-0128,2021-08-22,0,45.4376,9.1805,31.1,17.89,0.67,0.95,30.39,29.71,28.77,32.13,32.878,33.8665,-1.7779999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0129,HRF-0129,2021-10-14,1,22.61626,120.31333,27.87,23.62,43.51,6.33,29.1,29.75,30.76,29.982999999999997,30.19,30.54,-2.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0129,HRF-0129,2021-10-07,0,22.61626,120.31333,29.12,24.59,8.53,6.45,31.37,31.58,31.87,29.982999999999997,30.19,30.54,-1.0700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0129,HRF-0129,2021-10-21,0,22.61626,120.31333,29.07,21.63,0.5,4.07,28.78,28.46,28.62,29.982999999999997,30.19,30.54,-1.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0129,HRF-0129,2021-10-28,0,22.61626,120.31333,28.03,20.03,0.74,2.63,28.5,29.05,28.68,29.982999999999997,30.19,30.54,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0131,HRF-0131,2022-01-09,1,40.8532,-73.8897,2.61,-1.54,4.13,4.42,-1.21,0.61,2.59,7.0665,8.331,10.810499999999994,-5.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0131,HRF-0131,2022-01-02,0,40.8532,-73.8897,11.36,5.38,1.88,3.19,10.97,9.77,10.3,7.0665,8.331,10.810499999999994,3.029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0131,HRF-0131,2022-01-16,0,40.8532,-73.8897,1.86,-9.49,4.76,4.01,-8.28,3.69,6.3,7.0665,8.331,10.810499999999994,-6.470999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0131,HRF-0131,2022-01-23,0,40.8532,-73.8897,0.87,-7.37,0.09,2.66,-1.99,-5.5,1.28,7.0665,8.331,10.810499999999994,-7.460999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0131,HRF-0131,2022-01-30,0,40.8532,-73.8897,-4.46,-12.75,0.0,3.91,-3.38,-0.08,-1.86,7.0665,8.331,10.810499999999994,-12.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0132,HRF-0132,2022-09-16,1,28.19874,112.97087,34.2,17.38,0.0,1.67,32.68,32.96,34.15,33.143,33.9,34.86,0.30000000000000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0132,HRF-0132,2022-09-02,0,28.19874,112.97087,29.7,19.32,0.76,3.72,29.08,29.68,32.83,33.143,33.9,34.86,-4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0132,HRF-0132,2022-09-09,0,28.19874,112.97087,35.15,18.9,0.0,2.42,33.21,33.55,34.08,33.143,33.9,34.86,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0132,HRF-0132,2022-09-23,0,28.19874,112.97087,32.07,17.14,0.0,4.22,28.46,31.24,32.77,33.143,33.9,34.86,-1.8299999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
HRF-0132,HRF-0132,2022-09-30,0,28.19874,112.97087,37.6,20.12,0.0,3.09,35.22,32.91,33.85,33.143,33.9,34.86,3.700000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,completed,NASA_POWER_MERRA2_GEOS_IT,v2.9.7,LST,False
